UFR,Filière,Sexe,Niveau,Fréquence d'utilisation,Durée par session (min),Impact sur la motivation,Moyenne actuelle,Moyenne avant l'accès,Moyenne après l'accès,Temps d'étude/semaine (h),Usage de la connexion,Statut de réussite
SEG,HA,Masculin,L1,Quotidienne,213,Augmenté,4.096919491514149,15.072664950496051,14.39074117352723,11,Autres,1
SEG,Geographie,Masculin,L3,Quotidienne,84,Inchangé,15.19377517643142,13.846445374967889,13.560484568048922,9,Autres,1
SEG,SVT,Masculin,L1,Occasionnelle,299,Diminué,7.76947154117507,15.33973067754783,10.212819837839884,26,Réseaux sociax,1
LSH,SEG,Feminin,L2,Hebdomadaire,262,Diminué,16.381931158388895,13.893827818658629,7.00417393096218,4,Recherche,1
ST,Geographie,Masculin,L2,Occasionnelle,50,Inchangé,4.093431443838652,15.809495972728202,14.463853872298317,25,Autres,0
ST,Philo,Masculin,L3,Hebdomadaire,101,Inchangé,4.959498271748945,7.532696147925712,16.475903183128402,5,Autres,1
ST,HA,Feminin,L3,Quotidienne,145,Inchangé,11.283742287745566,10.655565437126928,4.567452629714919,25,Autres,1
ST,Philo,Masculin,L2,Occasionnelle,160,Augmenté,4.935163288999466,9.295129919516171,15.192880528361965,15,Autres,1
ST,HA,Masculin,L2,Hebdomadaire,180,Diminué,11.28593737871187,8.83437613918476,16.669226229542666,11,Recherche,0
SEG,LM,Feminin,L1,Quotidienne,231,Augmenté,13.928863273098408,10.78713524972915,7.270053769505054,8,Autres,1
SEG,Geographie,Masculin,L3,Hebdomadaire,116,Augmenté,4.376953323418355,8.604424561383519,3.9176481039387197,6,Autres,0
ST,Geographie,Masculin,L1,Quotidienne,94,Augmenté,8.405622123973995,7.103559565459314,6.62203157908653,28,Réseaux sociax,0
ST,SVT,Feminin,L1,Occasionnelle,267,Augmenté,8.000056294580972,8.133560305536095,3.60002491391276,25,Recherche,0
LSH,HA,Masculin,L3,Quotidienne,109,Augmenté,7.5126187752541504,9.642577677552346,12.782458373411995,13,Réseaux sociax,1
ST,Philo,Masculin,L2,Hebdomadaire,297,Augmenté,17.280783623131,4.769421409171079,11.728510642953907,19,Autres,0
SEG,SEG,Masculin,L2,Hebdomadaire,239,Augmenté,15.564077582099308,6.631622678190866,4.333633984354661,4,Réseaux sociax,1
ST,SVT,Masculin,L2,Hebdomadaire,257,Inchangé,4.989025367287491,14.374285330040994,4.553240702110401,15,Recherche,0
ST,SVT,Feminin,L2,Quotidienne,119,Augmenté,11.783633681965055,8.310056909464121,11.021504496784589,16,Réseaux sociax,0
LSH,MPCI,Feminin,L3,Quotidienne,21,Augmenté,4.87382206248407,16.90591345002767,7.1137735873758166,7,Réseaux sociax,1
SEG,Philo,Feminin,L1,Quotidienne,82,Augmenté,7.486545929217426,4.042266194627464,11.094608013686157,12,Recherche,1
ST,Geographie,Masculin,L2,Occasionnelle,141,Augmenté,17.195026881707278,11.903548968523467,9.732930081562099,16,Autres,1
SEG,LM,Masculin,L1,Hebdomadaire,19,Inchangé,16.871178333336584,16.773868292432965,13.038109208623945,25,Recherche,0
SEG,SEG,Masculin,L1,Occasionnelle,270,Inchangé,13.595846933917336,14.301307032965713,11.752839474852829,22,Autres,0
LSH,Geographie,Feminin,L2,Quotidienne,198,Diminué,13.783549750942287,5.531265598526323,16.646341010845997,16,Réseaux sociax,1
SEG,SEG,Masculin,L2,Quotidienne,186,Augmenté,8.179304378291048,15.37501916895621,15.822363485724933,15,Recherche,0
SEG,HA,Masculin,L2,Occasionnelle,94,Diminué,10.280426602828395,4.0039937934554155,13.551652885335804,27,Recherche,0
ST,HA,Feminin,L1,Quotidienne,54,Diminué,4.477188788295276,12.10065106910513,9.593974716409738,16,Autres,1
LSH,Philo,Feminin,L1,Quotidienne,165,Inchangé,10.192684036840943,14.457066264263162,16.831262124936515,20,Réseaux sociax,1
SEG,SEG,Feminin,L3,Quotidienne,113,Diminué,12.911298256821548,3.72258355792484,13.762513724130823,15,Réseaux sociax,1
SEG,MPCI,Masculin,L2,Occasionnelle,195,Inchangé,8.258932295881982,13.219376150588914,14.282317789979102,12,Autres,0
ST,MPCI,Masculin,L2,Occasionnelle,84,Augmenté,4.745093364502464,15.618646074931759,12.895687143737886,5,Autres,1
ST,HA,Masculin,L2,Occasionnelle,152,Inchangé,6.724336873666406,11.902122264433443,3.8552707760710967,1,Autres,0
ST,Philo,Masculin,L3,Occasionnelle,241,Inchangé,13.862009216684488,13.049468045981989,9.576263530009358,2,Recherche,1
LSH,MPCI,Masculin,L1,Hebdomadaire,186,Inchangé,11.75063371900664,10.446776288012286,5.477781551712806,29,Autres,1
LSH,MPCI,Feminin,L3,Occasionnelle,133,Augmenté,4.896487776254558,9.160476938469383,12.758161588858925,3,Recherche,1
SEG,Philo,Masculin,L3,Quotidienne,131,Augmenté,7.308340437238958,7.715577297450905,9.182549774814653,1,Autres,0
SEG,SVT,Feminin,L2,Quotidienne,130,Augmenté,15.17308211554475,10.84059780362664,5.24683023238631,12,Réseaux sociax,0
ST,Geographie,Feminin,L1,Quotidienne,290,Diminué,13.437373877449534,9.146813483037242,12.345057809959812,29,Réseaux sociax,0
ST,Philo,Feminin,L1,Hebdomadaire,97,Diminué,6.235379667774264,16.470473864043132,15.527715735578372,6,Autres,1
SEG,HA,Masculin,L2,Occasionnelle,294,Inchangé,16.05900792214991,5.323809160398113,7.3449745236651705,1,Réseaux sociax,0
LSH,LM,Feminin,L3,Hebdomadaire,264,Diminué,7.20194279855366,10.291988792139454,7.498057127195564,1,Autres,1
ST,HA,Feminin,L1,Occasionnelle,107,Inchangé,11.29058238353986,7.713145467465045,6.719599142124036,9,Autres,1
LSH,LM,Masculin,L3,Occasionnelle,38,Inchangé,9.389813190036492,8.498334672394854,13.290651381883206,16,Recherche,1
SEG,Philo,Masculin,L3,Occasionnelle,21,Diminué,15.823020861157332,10.056403587400009,16.960980543629272,20,Recherche,0
LSH,MPCI,Feminin,L2,Occasionnelle,132,Diminué,13.275740958788393,4.053284079125167,12.310939538537518,22,Autres,1
SEG,Philo,Feminin,L2,Quotidienne,175,Augmenté,8.794507803380693,5.7692477088594325,15.32328549608088,19,Réseaux sociax,1
SEG,MPCI,Masculin,L3,Hebdomadaire,217,Augmenté,5.846055686769669,16.754884793993483,12.107965055246718,13,Autres,1
LSH,LM,Feminin,L1,Occasionnelle,202,Augmenté,7.9201507924258845,5.0251381118618825,9.39168297644058,23,Autres,1
SEG,Geographie,Masculin,L3,Quotidienne,144,Inchangé,14.096739344452116,14.73693410585264,4.597514186143352,14,Réseaux sociax,0
SEG,Geographie,Masculin,L2,Hebdomadaire,270,Augmenté,9.833362678641084,6.782096985335756,12.343482723382339,6,Recherche,0
SEG,MPCI,Masculin,L2,Quotidienne,18,Inchangé,10.398374792498014,7.261071483521713,13.660968914785718,23,Recherche,0
ST,SEG,Masculin,L2,Hebdomadaire,241,Diminué,7.459859686625903,14.23009088769279,13.845950933883396,14,Autres,0
SEG,MPCI,Feminin,L1,Occasionnelle,264,Augmenté,8.706530632847683,11.793701856371744,11.182552091305494,11,Autres,1
LSH,SVT,Feminin,L2,Occasionnelle,35,Inchangé,12.534677823744081,11.77167357009632,15.613850259554418,17,Réseaux sociax,0
LSH,Geographie,Feminin,L1,Hebdomadaire,123,Inchangé,14.839158889566482,3.708000899609946,16.314479308487698,25,Recherche,0
LSH,MPCI,Feminin,L3,Hebdomadaire,103,Diminué,16.259869302823684,10.900757727337716,4.709914190495189,2,Réseaux sociax,0
LSH,Geographie,Masculin,L2,Hebdomadaire,300,Diminué,4.346282765226707,5.637795321174561,4.441298935907282,20,Autres,0
LSH,Philo,Masculin,L3,Hebdomadaire,290,Augmenté,13.811608428833964,6.20047004862706,10.838771017703081,18,Réseaux sociax,1
LSH,Philo,Masculin,L1,Hebdomadaire,192,Augmenté,6.196325198155266,5.5790123405354315,15.025054539117075,28,Réseaux sociax,1
SEG,SEG,Feminin,L2,Quotidienne,250,Augmenté,3.590497021114735,9.518736825674463,9.275721408971823,4,Réseaux sociax,0
SEG,MPCI,Masculin,L1,Quotidienne,95,Augmenté,15.99779604766753,9.491463441804258,14.494596894168543,8,Recherche,1
SEG,LM,Feminin,L1,Quotidienne,167,Augmenté,5.094045942295014,8.957792911283493,16.217020726139033,8,Autres,0
SEG,Philo,Feminin,L3,Hebdomadaire,275,Inchangé,6.419991112313273,9.726492511499988,7.411070570054408,14,Autres,0
ST,Geographie,Feminin,L1,Hebdomadaire,235,Diminué,4.060946924940644,3.8311116248413937,13.259462456721852,15,Réseaux sociax,0
SEG,SEG,Feminin,L2,Occasionnelle,293,Diminué,5.361635709471004,4.6980210592699505,9.883207798745673,17,Recherche,0
LSH,SVT,Masculin,L3,Hebdomadaire,50,Augmenté,13.976580408396524,10.559653102497483,14.617601991724204,30,Recherche,1
SEG,Geographie,Feminin,L1,Hebdomadaire,17,Inchangé,4.762851922687729,13.51304023160197,15.066177601869713,25,Réseaux sociax,1
LSH,MPCI,Masculin,L1,Quotidienne,53,Diminué,10.689361056871855,11.513142544708968,15.344219598806749,27,Autres,1
SEG,Philo,Feminin,L1,Hebdomadaire,122,Inchangé,6.0587186400239466,7.265932626184463,5.922860608724864,8,Recherche,1
SEG,HA,Feminin,L3,Hebdomadaire,195,Diminué,13.22387103740843,7.744507813876868,4.917063525376861,25,Autres,0
SEG,Geographie,Feminin,L2,Quotidienne,97,Diminué,8.342530485772539,4.479539374960516,16.951647684503477,28,Réseaux sociax,0
LSH,LM,Masculin,L3,Hebdomadaire,54,Diminué,11.021874103513856,3.7076986871375874,5.160710953737511,4,Réseaux sociax,0
SEG,Philo,Feminin,L1,Quotidienne,209,Diminué,8.67931586262721,3.837538768635684,9.114984368557536,23,Autres,0
LSH,SVT,Masculin,L1,Hebdomadaire,237,Augmenté,9.954687799194977,8.37594403395504,16.384253565393017,17,Recherche,1
LSH,SVT,Feminin,L2,Quotidienne,289,Diminué,14.175897734960094,4.230195002527743,3.605938292119709,5,Recherche,1
ST,MPCI,Feminin,L1,Quotidienne,216,Inchangé,7.52481509402263,6.183091193089734,15.745799155088848,13,Autres,1
ST,Philo,Feminin,L3,Occasionnelle,5,Augmenté,9.083587209427352,7.295528758902732,13.347718340414163,30,Réseaux sociax,0
ST,Geographie,Masculin,L3,Quotidienne,36,Inchangé,15.968304413682224,12.13055887958282,10.738018638543988,21,Recherche,0
LSH,Geographie,Feminin,L3,Quotidienne,33,Augmenté,17.353004144792052,15.172383262284171,8.398647114374551,2,Réseaux sociax,1
SEG,SEG,Masculin,L3,Occasionnelle,224,Inchangé,7.21977735061178,9.650836925110461,5.506837265897857,10,Recherche,0
ST,Geographie,Feminin,L2,Quotidienne,199,Augmenté,4.061651113752024,7.174795526071173,14.230627419460797,26,Réseaux sociax,0
LSH,HA,Feminin,L2,Occasionnelle,22,Diminué,7.241980688971969,5.259166662175886,15.40596319168356,1,Réseaux sociax,0
LSH,LM,Masculin,L1,Hebdomadaire,246,Inchangé,15.919293082421657,5.4258397924229556,13.08687962765701,21,Autres,1
LSH,MPCI,Feminin,L1,Hebdomadaire,128,Diminué,11.20776289708709,7.765828887556619,16.964249938375282,22,Recherche,1
LSH,SVT,Masculin,L3,Quotidienne,219,Augmenté,7.421336431416728,12.920765200795678,14.903118845848976,25,Autres,0
SEG,LM,Feminin,L3,Quotidienne,65,Diminué,15.916755465356703,16.875141705870575,15.805321828378302,26,Réseaux sociax,1
LSH,MPCI,Feminin,L3,Occasionnelle,270,Augmenté,9.692723774378933,11.161858199090874,5.180551231932565,20,Recherche,0
ST,HA,Masculin,L3,Hebdomadaire,75,Inchangé,13.92405869773383,8.084813184309132,8.289034767025019,28,Recherche,1
ST,SEG,Masculin,L3,Hebdomadaire,86,Inchangé,16.381838295791642,7.515553132493072,6.773384236826025,9,Autres,0
SEG,LM,Feminin,L1,Occasionnelle,126,Diminué,13.741256969253453,7.254436429485774,13.103960474067469,11,Réseaux sociax,1
LSH,SEG,Feminin,L1,Quotidienne,52,Diminué,14.440045809248403,12.274350053716931,15.253018353361291,25,Autres,1
ST,Philo,Masculin,L3,Quotidienne,178,Augmenté,4.193457835880374,8.123301270555014,6.5612707590645245,21,Recherche,1
LSH,Geographie,Feminin,L1,Occasionnelle,220,Augmenté,4.098854131766949,9.266256457449874,5.832896796430383,13,Autres,0
ST,HA,Masculin,L3,Hebdomadaire,127,Augmenté,8.604992885654477,13.37450897566723,13.11256492684008,2,Autres,1
LSH,SEG,Feminin,L3,Hebdomadaire,24,Inchangé,7.773502779631503,13.001549618810314,11.724817545355238,22,Recherche,0
ST,SVT,Masculin,L1,Occasionnelle,48,Diminué,7.417012759446455,15.779739101178949,4.824102158311975,13,Réseaux sociax,1
SEG,SEG,Masculin,L1,Quotidienne,227,Augmenté,6.5864705852428225,11.918181452005015,16.440087383724077,22,Recherche,0
SEG,MPCI,Feminin,L3,Hebdomadaire,251,Inchangé,9.390819966673602,8.603452581939543,6.882036744171163,5,Autres,0
SEG,Philo,Masculin,L2,Occasionnelle,244,Inchangé,14.522225585052908,12.994280749202783,15.486614385286929,5,Recherche,0
SEG,HA,Masculin,L3,Quotidienne,223,Diminué,14.250684285723016,15.902970447789516,16.251186818549268,22,Autres,0
ST,SVT,Masculin,L3,Quotidienne,160,Inchangé,10.409524443887099,9.429095377594777,16.863294831672242,21,Autres,1
ST,Geographie,Masculin,L1,Occasionnelle,151,Diminué,10.598084742950375,12.255722251421004,6.324359660832469,17,Réseaux sociax,0
ST,MPCI,Feminin,L1,Quotidienne,157,Inchangé,8.369878654154718,10.174841999557728,4.533563169898099,15,Recherche,0
SEG,Geographie,Feminin,L3,Hebdomadaire,204,Augmenté,9.773318663418063,7.331523010371138,9.335100166706223,28,Recherche,0
LSH,HA,Masculin,L2,Quotidienne,29,Inchangé,9.13912750926674,4.363146640801755,8.201443341471055,18,Réseaux sociax,0
ST,Philo,Masculin,L1,Quotidienne,209,Inchangé,9.58742842617556,15.841923597592048,8.368264813882028,30,Réseaux sociax,0
LSH,MPCI,Feminin,L1,Occasionnelle,132,Diminué,14.322657694265633,8.460808633387664,7.408805726350586,12,Autres,1
LSH,Philo,Masculin,L2,Occasionnelle,48,Diminué,9.992541097343501,13.004153464081227,13.611804171656335,14,Recherche,0
LSH,MPCI,Feminin,L2,Quotidienne,300,Diminué,12.966585568003365,14.33395586251512,9.4102162071013,10,Réseaux sociax,0
LSH,HA,Feminin,L2,Hebdomadaire,242,Diminué,9.073883280040441,5.886761279076566,4.04306885295069,17,Recherche,0
LSH,Philo,Feminin,L2,Hebdomadaire,20,Inchangé,8.320577968446692,12.474010566828067,10.639340415611827,11,Réseaux sociax,0
SEG,LM,Feminin,L2,Occasionnelle,198,Diminué,7.9062700481665935,5.32699405586952,6.024579174384495,17,Autres,0
SEG,Geographie,Masculin,L2,Hebdomadaire,254,Diminué,11.377279807631494,15.65749935958858,14.44100707448585,6,Autres,1
SEG,Geographie,Masculin,L3,Quotidienne,275,Inchangé,5.99786855379541,3.5013452916469903,15.059352753952352,18,Autres,0
SEG,MPCI,Masculin,L3,Hebdomadaire,50,Diminué,6.328765920277919,16.659898626735913,10.07340345915824,3,Réseaux sociax,0
SEG,LM,Masculin,L2,Occasionnelle,161,Augmenté,12.141042025223713,8.665266556538747,12.629040623554456,20,Réseaux sociax,0
SEG,Geographie,Feminin,L2,Hebdomadaire,279,Augmenté,16.013369294020976,8.26057201760749,4.20080187335816,16,Réseaux sociax,1
SEG,Philo,Feminin,L2,Quotidienne,50,Augmenté,6.712752418753708,13.141182070420196,14.539197719236487,10,Recherche,1
LSH,Philo,Feminin,L1,Hebdomadaire,228,Inchangé,16.640550203056176,14.211223007370814,5.322325345464009,22,Réseaux sociax,0
ST,HA,Masculin,L1,Occasionnelle,266,Diminué,7.2313353973627175,14.991214254157676,15.258663712032458,23,Réseaux sociax,0
LSH,MPCI,Feminin,L3,Occasionnelle,226,Augmenté,4.994826523956333,10.875802626609254,6.400855162472773,27,Réseaux sociax,0
LSH,LM,Masculin,L1,Hebdomadaire,231,Diminué,15.961725703857326,11.18456766468388,5.014942564948681,27,Réseaux sociax,1
ST,HA,Masculin,L3,Quotidienne,247,Augmenté,5.120195457349826,8.641350617032373,14.206957105843472,16,Autres,1
ST,SVT,Masculin,L3,Hebdomadaire,32,Diminué,12.631167977190037,14.143756568942898,16.59770631687534,21,Autres,0
ST,LM,Masculin,L2,Quotidienne,14,Diminué,8.90232783053146,14.595626865770326,5.830627474724228,23,Réseaux sociax,0
SEG,Philo,Feminin,L2,Occasionnelle,291,Augmenté,13.218033753009449,12.138424954037454,7.48903833556065,23,Réseaux sociax,1
ST,SEG,Feminin,L2,Occasionnelle,245,Diminué,15.26948042630458,11.158010275795686,15.077433234829824,18,Réseaux sociax,1
LSH,LM,Masculin,L2,Quotidienne,69,Augmenté,11.18468500681142,14.74369429251234,9.13719659224581,5,Recherche,1
SEG,LM,Masculin,L3,Quotidienne,156,Augmenté,4.098137041032837,16.193755503742757,4.3333157077165065,25,Recherche,0
ST,HA,Masculin,L2,Quotidienne,230,Diminué,16.583535051381904,16.095294382728838,13.056371077115168,8,Autres,1
SEG,Philo,Masculin,L2,Hebdomadaire,38,Inchangé,5.464516241156512,11.570940168128436,14.122335122981848,3,Réseaux sociax,0
SEG,SVT,Masculin,L1,Hebdomadaire,205,Diminué,6.828598973837041,5.305006791839876,5.5439633197340505,21,Autres,0
SEG,SEG,Feminin,L2,Hebdomadaire,300,Diminué,3.6369653419421635,13.014191419565554,5.535915775506943,3,Autres,0
ST,HA,Masculin,L2,Quotidienne,14,Diminué,12.504593405234633,7.688724923720981,12.493567578012845,6,Recherche,1
LSH,HA,Masculin,L3,Hebdomadaire,148,Diminué,7.259640004743153,10.773713386044157,10.279388945625826,11,Recherche,1
LSH,MPCI,Masculin,L3,Occasionnelle,82,Diminué,14.89184104321189,9.775797321639542,14.620101665336694,8,Autres,1
SEG,SEG,Masculin,L1,Occasionnelle,33,Diminué,6.206937966120869,6.413937796255414,7.4894903523661505,5,Réseaux sociax,0
SEG,SVT,Feminin,L1,Quotidienne,203,Augmenté,7.430888508967131,14.688989643225563,3.6740804786765127,13,Recherche,1
ST,SEG,Masculin,L2,Hebdomadaire,241,Augmenté,14.134713224629028,6.476359504194203,5.896714159808431,22,Réseaux sociax,0
LSH,LM,Feminin,L1,Occasionnelle,134,Inchangé,11.130982304250677,8.69329545845867,10.086611927655987,26,Recherche,1
ST,MPCI,Masculin,L1,Quotidienne,127,Inchangé,4.930688153164326,10.814268470364503,5.822949918918285,3,Autres,0
LSH,MPCI,Masculin,L3,Hebdomadaire,182,Augmenté,14.784699056017388,16.284760755230757,16.35050286041275,25,Recherche,0
SEG,Geographie,Masculin,L3,Quotidienne,97,Inchangé,8.75033064889142,12.815503213512267,7.087928085496216,23,Autres,1
ST,SEG,Feminin,L3,Hebdomadaire,55,Augmenté,12.391210962495705,12.847792200720715,10.783136511574611,26,Autres,0
SEG,MPCI,Feminin,L2,Quotidienne,76,Diminué,15.706112153714631,4.314729753738187,15.520039115177267,30,Autres,1
LSH,MPCI,Masculin,L1,Quotidienne,138,Diminué,4.518321230775408,10.442826036308556,5.642538434741125,6,Recherche,1
ST,LM,Feminin,L3,Quotidienne,184,Inchangé,14.198465630278445,11.738507432030099,8.318703329413788,7,Recherche,1
ST,HA,Feminin,L3,Quotidienne,150,Augmenté,16.066361034699405,12.394072471724975,10.238178393897163,1,Autres,1
ST,HA,Feminin,L1,Hebdomadaire,273,Inchangé,15.23831237330281,14.239756751571889,15.584762665863062,10,Autres,0
ST,Geographie,Masculin,L3,Occasionnelle,298,Augmenté,4.342378203335787,12.497279673407334,13.550742529316029,19,Réseaux sociax,0
SEG,SVT,Feminin,L1,Quotidienne,157,Inchangé,4.637854588851253,10.17260096346137,14.47396496900005,15,Réseaux sociax,1
LSH,Philo,Masculin,L2,Hebdomadaire,82,Inchangé,4.142945153572698,9.482089220367742,10.504222161875854,20,Réseaux sociax,1
SEG,HA,Feminin,L2,Hebdomadaire,35,Augmenté,7.727152231112226,7.11387365325394,7.567170921012198,25,Autres,0
ST,Philo,Masculin,L1,Quotidienne,117,Inchangé,10.696049503728979,16.061159982669075,6.0376793320304545,25,Recherche,0
LSH,SEG,Feminin,L2,Hebdomadaire,80,Augmenté,13.431828948349555,13.716289441680798,12.14298002120641,15,Recherche,1
SEG,SEG,Feminin,L2,Occasionnelle,24,Diminué,16.26378521608069,9.480130704681548,6.696058007060833,2,Réseaux sociax,1
ST,Geographie,Feminin,L2,Occasionnelle,212,Inchangé,8.017535990655421,10.302785723699262,11.706285427880996,21,Recherche,0
ST,Geographie,Feminin,L3,Quotidienne,127,Diminué,3.849218017688184,10.722012907114937,9.017363357932133,28,Recherche,1
ST,Geographie,Masculin,L2,Occasionnelle,243,Diminué,11.53598616317058,16.33738858458954,5.388708951973796,14,Autres,0
LSH,Geographie,Masculin,L3,Hebdomadaire,33,Inchangé,14.374217712907793,7.6467538001074145,16.96570942734286,16,Autres,1
LSH,SEG,Masculin,L3,Hebdomadaire,138,Diminué,3.7300927564315707,8.333961140833665,16.444883422574918,12,Réseaux sociax,0
SEG,MPCI,Masculin,L3,Quotidienne,259,Augmenté,8.9565943177683,4.724635308705494,14.955518080191355,3,Recherche,1
ST,SVT,Masculin,L2,Quotidienne,242,Inchangé,8.48364787208531,16.795644469668243,6.018754297505115,28,Réseaux sociax,0
SEG,HA,Masculin,L1,Quotidienne,101,Inchangé,16.94786394897346,9.247554083459683,16.240079312937056,26,Réseaux sociax,1
LSH,Geographie,Feminin,L1,Hebdomadaire,259,Inchangé,7.916321187599969,7.446849545507466,12.543182966438335,18,Autres,1
LSH,LM,Feminin,L1,Occasionnelle,137,Augmenté,10.067774265842004,6.16142584670025,10.828371950959495,6,Autres,0
ST,Philo,Masculin,L1,Hebdomadaire,254,Augmenté,13.830686909801981,16.329831647956183,8.554570713809493,4,Réseaux sociax,1
ST,Philo,Masculin,L3,Occasionnelle,161,Augmenté,17.38302813155495,12.506835164562025,15.541745991649028,20,Recherche,0
ST,SEG,Masculin,L1,Hebdomadaire,172,Inchangé,8.54751022034459,15.551815621404451,5.587604931948802,6,Autres,1
ST,MPCI,Masculin,L3,Quotidienne,90,Augmenté,10.146105190789468,10.10721252302233,9.952384901560052,30,Recherche,1
ST,Geographie,Feminin,L1,Hebdomadaire,10,Diminué,12.718470163967707,6.507007000088489,5.600591236062693,1,Réseaux sociax,0
